article_factor,article_id,article,authors,published_journal,NOTES__RHS_VARIABLES__ETC_
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 1 (Canonical: 1991-1998)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 2 (Division-specific time controls: 1991-1998)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 3 (State specific time trends: 1991-1998)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 4 (Both sets of time controls: 1991-1998)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 1 (Canonical: 1999-2006)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 2 (Division-specific time controls: 1999-2006)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 3 (State specific time trends: 1999-2006)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 4 (Both sets of time controls: 1999-2006)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 1 (Canonical: 1987-2006)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 2 (Division-specific time controls: 1987-2006)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 3 (State specific time trends: 1987-2006)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 8, Spec 4 (Both sets of time controls: 1987-2006)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 3, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Non-indexed sample, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Non-indexed sample, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Non-indexed sample, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Non-indexed sample, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Joint minimum wage effect, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Joint minimum wage effect, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Joint minimum wage effect, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Joint minimum wage effect, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Non-indexed sample, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Non-indexed sample, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Non-indexed sample, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Non-indexed sample, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Joint minimum wage effect, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Joint minimum wage effect, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Joint minimum wage effect, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 5, Joint minimum wage effect, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 2 (Division-specific time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 3 (State specific time trends)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 4 (Both sets of time controls)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 1 (Canonical)"
24,Allegretto et al. (2011),Do Minimum Wages Really Reduce Teenage Employment - Accounting for Heterogeneity and Selectivity in State Panel Data,"Allegretto, S.; Dube, A; Reich, M.",Industrial Relations,"Table 6, Spec 2 (Division-specific time controls)"
